signal_date,effective_date,ticker,vcrf_state,floor_price,recognition_price,total_score,tradable_flag,signal_version,underwrite_score,realization_score,position_state,primary_type,sector_route,announcement_date,reject_reason
2023-04-28,2023-05-04,600328,REJECT,6.27,12.22,57.69,1,tushare_pit_v1,51.88,66.41,reject,cyclical,core_resource,2023-04-28,
2023-04-28,2023-05-04,600348,REJECT,5.7,5.99,49.55,1,tushare_pit_v1,50.96,47.44,reject,cyclical,core_resource,2023-04-28,
2023-04-28,2023-05-04,600893,REJECT,10.72,11.05,46.23,1,tushare_pit_v1,45.52,47.3,reject,compounder,core_military,2023-04-28,
2023-05-31,2023-06-01,600328,REJECT,6.27,12.22,57.82,1,tushare_pit_v1,51.88,66.73,reject,cyclical,core_resource,2023-05-31,
2023-05-31,2023-06-01,600348,REJECT,5.7,5.99,53.83,1,tushare_pit_v1,57.21,48.75,reject,cyclical,core_resource,2023-05-31,
2023-05-31,2023-06-01,600893,REJECT,10.74,11.05,47.75,1,tushare_pit_v1,47.72,47.8,reject,compounder,core_military,2023-05-31,
2023-06-30,2023-07-03,600328,REJECT,6.54,12.74,61.82,1,tushare_pit_v1,58.13,67.36,reject,cyclical,core_resource,2023-06-30,
2023-06-30,2023-07-03,600348,REJECT,6.11,6.42,54.37,1,tushare_pit_v1,57.21,50.1,reject,cyclical,core_resource,2023-06-30,
2023-06-30,2023-07-03,600893,REJECT,10.78,11.09,47.45,1,tushare_pit_v1,47.72,47.05,reject,compounder,core_military,2023-06-30,
2023-07-31,2023-08-01,600328,REJECT,6.54,12.74,56.86,1,tushare_pit_v1,51.88,64.34,reject,cyclical,core_resource,2023-07-31,
2023-07-31,2023-08-01,600348,REJECT,6.11,6.42,54.15,1,tushare_pit_v1,57.21,49.56,reject,cyclical,core_resource,2023-07-31,
2023-07-31,2023-08-01,600893,REJECT,10.78,11.09,47.05,1,tushare_pit_v1,47.72,46.05,reject,compounder,core_military,2023-07-31,
2023-08-31,2023-09-01,600348,HARVEST,5.96,6.42,62.05,1,tushare_pit_v1,69.46,50.93,harvest,cyclical,core_resource,2023-08-31,
2023-08-31,2023-09-01,600328,REJECT,6.37,12.74,54.89,1,tushare_pit_v1,49.38,63.15,reject,cyclical,core_resource,2023-08-31,
2023-08-31,2023-09-01,600893,REJECT,10.85,11.09,39.27,1,tushare_pit_v1,34.08,47.05,reject,compounder,core_military,2023-08-31,debt wall coverage fails survival tripwire
2023-09-28,2023-10-09,600348,HARVEST,5.96,6.42,59.26,1,tushare_pit_v1,64.46,51.45,harvest,cyclical,core_resource,2023-09-28,
2023-09-28,2023-10-09,600328,REJECT,6.37,12.74,58.55,1,tushare_pit_v1,55.63,62.94,reject,cyclical,core_resource,2023-09-28,
2023-09-28,2023-10-09,600893,REJECT,10.85,11.09,39.19,1,tushare_pit_v1,34.08,46.85,reject,compounder,core_military,2023-09-28,debt wall coverage fails survival tripwire
2023-10-31,2023-11-01,600348,HARVEST,6.0,6.42,61.12,1,tushare_pit_v1,72.71,43.73,harvest,cyclical,core_resource,2023-10-31,
2023-10-31,2023-11-01,600328,REJECT,6.42,12.74,59.25,1,tushare_pit_v1,60.63,57.17,reject,cyclical,core_resource,2023-10-31,
2023-10-31,2023-11-01,600893,REJECT,10.94,11.09,39.3,1,tushare_pit_v1,34.08,47.12,reject,compounder,core_military,2023-10-31,debt wall coverage fails survival tripwire
2023-11-30,2023-12-01,600328,REJECT,6.42,12.74,59.29,1,tushare_pit_v1,60.63,57.28,reject,cyclical,core_resource,2023-11-30,
2023-11-30,2023-12-01,600348,HARVEST,6.0,6.42,55.57,1,tushare_pit_v1,63.46,43.74,harvest,cyclical,core_resource,2023-11-30,
2023-11-30,2023-12-01,600893,REJECT,10.94,11.09,39.3,1,tushare_pit_v1,34.08,47.12,reject,compounder,core_military,2023-11-30,debt wall coverage fails survival tripwire
2023-12-29,2024-01-02,600328,REJECT,6.42,12.74,59.3,1,tushare_pit_v1,60.63,57.3,reject,cyclical,core_resource,2023-12-29,
